Building,Date,SSID,Addr,RSSI
25_05_2021,3.1,telephone,3890a5600b42,-81.0
25_05_2021,3.1,uha,3890a5600b40,-82.0
25_05_2021,3.1,eduroam,3890a5505381,-85.0
25_05_2021,3.1,uha,3890a5503e60,-94.0
25_05_2021,3.1,eduroam,3890a5503e61,-95.0
25_05_2021,3.1,telephone,3890a5503e62,-95.0
25_05_2021,3.1,telephone,3890a54ca362,-58.0
25_05_2021,3.1,eduroam,3890a54ca361,-59.0
25_05_2021,3.1,uha,3890a54ca360,-59.0
25_05_2021,3.1,P.H. EST PARMI NOUS,6ec7ece83154,-81.0
25_05_2021,3.1,eduroam,3890a5505381,-82.0
25_05_2021,3.1,telephone,3890a5505382,-82.0
25_05_2021,3.1,uha,3890a5505380,-83.0
25_05_2021,3.1,telephone,3890a5600b42,-85.0
25_05_2021,3.1,eduroam,3890a5600b41,-85.0
25_05_2021,3.1,uha,3890a5600b40,-86.0
25_05_2021,4.0,telephone,3890a54ca362,-57.0
25_05_2021,4.0,uha,3890a54ca360,-58.0
25_05_2021,4.0,eduroam,3890a54ca361,-58.0
25_05_2021,4.0,uha,3890a5600b40,-78.0
25_05_2021,4.0,telephone,3890a5600b42,-78.0
25_05_2021,4.0,eduroam,3890a5600b41,-79.0
25_05_2021,4.0,eduroam,3890a5503e61,-92.0
25_05_2021,4.0,uha,3890a5503e60,-94.0
25_05_2021,4.0,uha,3890a5573840,-95.0
25_05_2021,4.0,telephone,3890a5503e62,-96.0
25_05_2021,4.0,telephone,3890a54ca362,-58.0
25_05_2021,4.0,uha,3890a54ca360,-59.0
25_05_2021,4.0,eduroam,3890a54ca361,-59.0
25_05_2021,4.0,uha,3890a5600b40,-77.0
25_05_2021,4.0,eduroam,3890a5600b41,-78.0
25_05_2021,4.0,telephone,3890a5600b42,-78.0
25_05_2021,4.0,telephone,3890a5573842,-93.0
25_05_2021,4.0,uha,3890a5503e60,-94.0
25_05_2021,4.0,eduroam,3890a5503e61,-94.0
25_05_2021,4.0,telephone,3890a5503e62,-94.0
25_05_2021,4.0,telephone,3890a5505382,-94.0
25_05_2021,4.0,eduroam,3890a54ca361,-58.0
25_05_2021,4.0,telephone,3890a54ca362,-58.0
25_05_2021,4.0,uha,3890a54ca360,-59.0
25_05_2021,4.0,uha,3890a5600b40,-74.0
25_05_2021,4.0,eduroam,3890a5600b41,-79.0
25_05_2021,4.0,telephone,3890a5600b42,-80.0
25_05_2021,4.0,eduroam,3890a54ca361,-58.0
25_05_2021,4.0,telephone,3890a54ca362,-58.0
25_05_2021,4.0,uha,3890a54ca360,-59.0
25_05_2021,4.0,uha,3890a5600b40,-75.0
25_05_2021,4.0,eduroam,3890a5600b41,-78.0
25_05_2021,4.0,telephone,3890a5600b42,-79.0
25_05_2021,4.0,uha,3890a54ca360,-57.0
25_05_2021,4.0,eduroam,3890a54ca361,-57.0
25_05_2021,4.0,telephone,3890a54ca362,-57.0
25_05_2021,4.0,uha,3890a5600b40,-79.0
25_05_2021,4.0,eduroam,3890a5600b41,-79.0
25_05_2021,4.0,telephone,3890a5600b42,-79.0
25_05_2021,4.0,uha,3890a5503e60,-95.0
25_05_2021,4.0,eduroam,3890a5503e61,-95.0
25_05_2021,4.0,telephone,3890a5503e62,-95.0
25_05_2021,4.0,eduroam,3890a54ca361,-56.0
25_05_2021,4.0,uha,3890a54ca360,-57.0
25_05_2021,4.0,telephone,3890a54ca362,-57.0
25_05_2021,4.0,telephone,3890a5600b42,-78.0
25_05_2021,4.0,eduroam,3890a5600b41,-79.0
25_05_2021,4.0,uha,3890a5600b40,-79.0
25_05_2021,4.0,uha,3890a5503e60,-91.0
25_05_2021,4.0,eduroam,3890a5503e61,-91.0
25_05_2021,4.0,telephone,3890a5503e62,-93.0
25_05_2021,4.0,uha,3890a54ca360,-57.0
25_05_2021,4.0,eduroam,3890a54ca361,-57.0
25_05_2021,4.0,telephone,3890a54ca362,-57.0
25_05_2021,4.0,telephone,3890a5600b42,-78.0
25_05_2021,4.0,uha,3890a5600b40,-79.0
25_05_2021,4.0,eduroam,3890a5600b41,-79.0
25_05_2021,4.0,telephone,3890a5505382,-91.0
25_05_2021,4.0,eduroam,3890a5505381,-92.0
25_05_2021,4.0,eduroam,3890a5503e61,-93.0
25_05_2021,4.0,uha,3890a5503e60,-94.0
25_05_2021,4.0,telephone,3890a5503e62,-94.0
25_05_2021,4.0,uha,3890a54ca360,-57.0
25_05_2021,4.0,eduroam,3890a54ca361,-57.0
25_05_2021,4.0,telephone,3890a54ca362,-57.0
25_05_2021,4.0,telephone,3890a5600b42,-78.0
25_05_2021,4.0,eduroam,3890a5600b41,-79.0
25_05_2021,4.0,uha,3890a5600b40,-79.0
25_05_2021,4.0,P.H. EST PARMI NOUS,6ec7ece83154,-88.0
25_05_2021,4.0,uha,3890a5503e60,-92.0
25_05_2021,4.0,eduroam,3890a5503e61,-92.0
25_05_2021,4.0,telephone,3890a5503e62,-92.0
25_05_2021,4.0,telephone,3890a54ca362,-56.0
25_05_2021,4.0,uha,3890a54ca360,-57.0
25_05_2021,4.0,eduroam,3890a54ca361,-57.0
25_05_2021,4.0,uha,3890a5600b40,-79.0
25_05_2021,4.0,eduroam,3890a5600b41,-79.0
25_05_2021,4.0,telephone,3890a5600b42,-79.0
25_05_2021,4.0,eduroam,3890a5503e61,-94.0
25_05_2021,4.0,telephone,3890a5503e62,-95.0
25_05_2021,4.0,uha,3890a5503e60,-98.0
25_05_2021,4.0,uha,3890a54ca360,-57.0
25_05_2021,4.0,eduroam,3890a54ca361,-57.0
25_05_2021,4.0,telephone,3890a54ca362,-57.0
25_05_2021,4.0,uha,3890a5600b40,-79.0
25_05_2021,4.0,eduroam,3890a5600b41,-79.0
25_05_2021,4.0,telephone,3890a5600b42,-79.0
25_05_2021,4.0,P.H. EST PARMI NOUS,6ec7ece83154,-85.0
25_05_2021,4.0,telephone,3890a5503e62,-94.0
25_05_2021,4.0,eduroam,3890a5503e61,-95.0
25_05_2021,4.0,uha,3890a5503e60,-96.0
25_05_2021,4.0,uha,3890a5505380,-96.0
25_05_2021,4.0,telephone,3890a54ca362,-60.0
25_05_2021,4.0,uha,3890a54ca360,-60.0
25_05_2021,4.0,eduroam,3890a54ca361,-60.0
25_05_2021,4.0,uha,3890a5600b40,-78.0
25_05_2021,4.0,telephone,3890a5600b42,-78.0
25_05_2021,4.0,eduroam,3890a5600b41,-78.0
25_05_2021,4.0,eduroam,3890a5503e61,-90.0
25_05_2021,4.0,uha,3890a5503e60,-91.0
25_05_2021,4.0,telephone,3890a5503e62,-93.0
25_05_2021,4.1,eduroam,3890a54ca361,-56.0
25_05_2021,4.1,telephone,3890a54ca362,-56.0
25_05_2021,4.1,uha,3890a54ca360,-57.0
25_05_2021,4.1,telephone,3890a54ca362,-56.0
25_05_2021,4.1,uha,3890a54ca360,-57.0
25_05_2021,4.1,eduroam,3890a54ca361,-57.0
25_05_2021,4.1,eduroam,3890a54ca361,-56.0
25_05_2021,4.1,telephone,3890a54ca362,-56.0
25_05_2021,4.1,uha,3890a54ca360,-57.0
25_05_2021,4.1,uha,3890a54ca360,-57.0
25_05_2021,4.1,eduroam,3890a54ca361,-57.0
25_05_2021,4.1,telephone,3890a54ca362,-57.0
25_05_2021,4.1,eduroam,3890a54ca361,-57.0
25_05_2021,4.1,uha,3890a54ca360,-58.0
25_05_2021,4.1,telephone,3890a54ca362,-58.0
25_05_2021,4.1,uha,3890a54ca360,-58.0
25_05_2021,4.1,eduroam,3890a54ca361,-58.0
25_05_2021,4.1,telephone,3890a54ca362,-59.0
25_05_2021,4.1,uha,3890a54ca360,-56.0
25_05_2021,4.1,eduroam,3890a54ca361,-56.0
25_05_2021,4.1,telephone,3890a54ca362,-56.0
25_05_2021,4.1,uha,3890a54ca360,-55.0
25_05_2021,4.1,eduroam,3890a54ca361,-55.0
25_05_2021,4.1,telephone,3890a54ca362,-55.0
25_05_2021,4.1,telephone,3890a54ca362,-57.0
25_05_2021,4.1,uha,3890a54ca360,-58.0
25_05_2021,4.1,eduroam,3890a54ca361,-58.0
25_05_2021,4.1,uha,3890a54ca360,-56.0
25_05_2021,4.1,eduroam,3890a54ca361,-56.0
25_05_2021,4.1,telephone,3890a54ca362,-57.0
25_05_2021,4.1,uha,3890a54ca360,-54.0
25_05_2021,4.1,eduroam,3890a54ca361,-55.0
25_05_2021,4.1,telephone,3890a54ca362,-55.0
25_05_2021,4.1,eduroam,3890a54ca361,-55.0
25_05_2021,4.1,uha,3890a54ca360,-56.0
25_05_2021,4.1,telephone,3890a54ca362,-56.0
25_05_2021,4.1,telephone,3890a54ca362,-52.0
25_05_2021,4.1,uha,3890a54ca360,-53.0
25_05_2021,4.1,eduroam,3890a54ca361,-53.0
25_05_2021,4.1,uha,3890a54ca360,-54.0
25_05_2021,4.1,eduroam,3890a54ca361,-54.0
25_05_2021,4.1,telephone,3890a54ca362,-55.0
25_05_2021,4.1,uha,3890a54ca360,-55.0
25_05_2021,4.1,telephone,3890a54ca362,-55.0
25_05_2021,4.1,eduroam,3890a54ca361,-55.0
25_05_2021,4.1,uha,3890a54ca360,-54.0
25_05_2021,4.1,eduroam,3890a54ca361,-54.0
25_05_2021,4.1,telephone,3890a54ca362,-54.0
25_05_2021,4.1,telephone,3890a54ca362,-54.0
25_05_2021,4.1,uha,3890a54ca360,-55.0
25_05_2021,4.1,eduroam,3890a54ca361,-55.0
25_05_2021,4.1,eduroam,3890a54ca361,-54.0
25_05_2021,4.1,uha,3890a54ca360,-55.0
25_05_2021,4.1,telephone,3890a54ca362,-55.0
25_05_2021,4.1,eduroam,3890a54ca361,-54.0
25_05_2021,4.1,telephone,3890a54ca362,-54.0
25_05_2021,4.1,uha,3890a54ca360,-55.0
25_05_2021,4.1,eduroam,3890a54ca361,-54.0
25_05_2021,4.1,uha,3890a54ca360,-55.0
25_05_2021,4.1,telephone,3890a54ca362,-55.0
25_05_2021,4.1,uha,3890a54ca360,-54.0
25_05_2021,4.1,eduroam,3890a54ca361,-54.0
25_05_2021,4.1,telephone,3890a54ca362,-54.0
25_05_2021,4.1,eduroam,3890a54ca361,-53.0
25_05_2021,4.1,telephone,3890a54ca362,-53.0
25_05_2021,4.1,uha,3890a54ca360,-54.0
25_05_2021,4.1,telephone,3890a54ca362,-53.0
25_05_2021,4.1,uha,3890a54ca360,-54.0
25_05_2021,4.1,eduroam,3890a54ca361,-54.0
25_05_2021,4.1,eduroam,3890a54ca361,-53.0
25_05_2021,4.1,telephone,3890a54ca362,-53.0
25_05_2021,4.1,uha,3890a54ca360,-54.0
25_05_2021,4.1,uha,3890a54ca360,-53.0
25_05_2021,4.1,eduroam,3890a54ca361,-53.0
25_05_2021,4.1,telephone,3890a54ca362,-54.0
25_05_2021,4.1,telephone,3890a54ca362,-53.0
25_05_2021,4.1,uha,3890a54ca360,-54.0
25_05_2021,4.1,eduroam,3890a54ca361,-54.0
25_05_2021,4.1,uha,3890a54ca360,-53.0
25_05_2021,4.1,telephone,3890a54ca362,-53.0
25_05_2021,4.1,eduroam,3890a54ca361,-54.0
25_05_2021,4.1,uha,3890a54ca360,-54.0
25_05_2021,4.1,eduroam,3890a54ca361,-54.0
25_05_2021,4.1,telephone,3890a54ca362,-54.0
25_05_2021,4.1,uha,3890a54ca360,-53.0
25_05_2021,4.1,eduroam,3890a54ca361,-53.0
25_05_2021,4.1,telephone,3890a54ca362,-53.0
25_05_2021,4.1,uha,3890a54ca360,-53.0
25_05_2021,4.1,eduroam,3890a54ca361,-53.0
25_05_2021,4.1,telephone,3890a54ca362,-53.0
25_05_2021,4.1,eduroam,3890a54ca361,-53.0
25_05_2021,4.1,telephone,3890a54ca362,-53.0
25_05_2021,4.1,uha,3890a54ca360,-54.0
25_05_2021,4.1,eduroam,3890a54ca361,-52.0
25_05_2021,4.1,uha,3890a54ca360,-53.0
25_05_2021,4.1,telephone,3890a54ca362,-53.0
25_05_2021,4.1,uha,3890a54ca360,-53.0
25_05_2021,4.1,eduroam,3890a54ca361,-53.0
25_05_2021,4.1,telephone,3890a54ca362,-54.0
25_05_2021,4.1,uha,3890a54ca360,-53.0
25_05_2021,4.1,eduroam,3890a54ca361,-53.0
25_05_2021,4.1,telephone,3890a54ca362,-53.0
25_05_2021,5.0,uha,3890a54ca360,-55.0
25_05_2021,5.0,eduroam,3890a54ca361,-55.0
25_05_2021,5.0,telephone,3890a54ca362,-55.0
25_05_2021,5.0,uha,3890a5503e60,-83.0
25_05_2021,5.0,eduroam,3890a5505381,-83.0
25_05_2021,5.0,P.H. EST PARMI NOUS,6ec7ece83154,-83.0
25_05_2021,5.0,telephone,3890a5503e62,-83.0
25_05_2021,5.0,eduroam,3890a5503e61,-84.0
25_05_2021,5.0,uha,3890a5505380,-84.0
25_05_2021,5.0,telephone,3890a5505382,-84.0
25_05_2021,5.0,telephone,3890a5600b42,-86.0
25_05_2021,5.0,uha,3890a5600b40,-86.0
25_05_2021,5.0,eduroam,3890a5600b41,-86.0
25_05_2021,5.0,uha,3890a54ca360,-55.0
25_05_2021,5.0,eduroam,3890a54ca361,-55.0
25_05_2021,5.0,telephone,3890a54ca362,-55.0
25_05_2021,5.0,P.H. EST PARMI NOUS,6ec7ece83154,-80.0
25_05_2021,5.0,uha,3890a5503e60,-84.0
25_05_2021,5.0,eduroam,3890a5503e61,-84.0
25_05_2021,5.0,uha,3890a5600b40,-85.0
25_05_2021,5.0,eduroam,3890a5600b41,-85.0
25_05_2021,5.0,telephone,3890a5505382,-85.0
25_05_2021,5.0,telephone,3890a5503e62,-85.0
25_05_2021,5.0,eduroam,3890a5505381,-85.0
25_05_2021,5.0,uha,3890a5505380,-86.0
25_05_2021,5.0,telephone,3890a5600b42,-86.0
25_05_2021,5.0,uha,3890a54ca360,-54.0
25_05_2021,5.0,eduroam,3890a54ca361,-54.0
25_05_2021,5.0,telephone,3890a54ca362,-54.0
25_05_2021,5.0,uha,3890a5505380,-83.0
25_05_2021,5.0,eduroam,3890a5505381,-83.0
25_05_2021,5.0,telephone,3890a5505382,-83.0
25_05_2021,5.0,eduroam,3890a5503e61,-84.0
25_05_2021,5.0,telephone,3890a5503e62,-84.0
25_05_2021,5.0,uha,3890a5600b40,-84.0
25_05_2021,5.0,eduroam,3890a5600b41,-84.0
25_05_2021,5.0,telephone,3890a5600b42,-84.0
25_05_2021,5.0,uha,3890a5503e60,-85.0
25_05_2021,5.0,P.H. EST PARMI NOUS,6ec7ece83154,-86.0
25_05_2021,5.0,uha,3890a5298a00,-92.0
25_05_2021,5.0,uha,3890a549a1e0,-94.0
25_05_2021,5.0,eduroam,3890a549a1e1,-96.0
25_05_2021,5.0,telephone,3890a549a1e2,-96.0
25_05_2021,5.0,eduroam,3890a54ca361,-53.0
25_05_2021,5.0,telephone,3890a54ca362,-53.0
25_05_2021,5.0,uha,3890a54ca360,-55.0
25_05_2021,5.0,eduroam,3890a5503e61,-82.0
25_05_2021,5.0,eduroam,3890a5600b41,-83.0
25_05_2021,5.0,uha,3890a5505380,-84.0
25_05_2021,5.0,telephone,3890a5505382,-84.0
25_05_2021,5.0,uha,3890a5600b40,-84.0
25_05_2021,5.0,telephone,3890a5600b42,-84.0
25_05_2021,5.0,uha,3890a5503e60,-84.0
25_05_2021,5.0,eduroam,3890a5505381,-85.0
25_05_2021,5.0,P.H. EST PARMI NOUS,6ec7ece83154,-85.0
25_05_2021,5.0,uha,3890a549a1e0,-94.0
25_05_2021,5.0,telephone,3890a549a1e2,-95.0
25_05_2021,5.0,eduroam,3890a549a1e1,-95.0
25_05_2021,5.0,eduroam,3890a54ca361,-52.0
25_05_2021,5.0,uha,3890a54ca360,-52.0
25_05_2021,5.0,telephone,3890a54ca362,-52.0
25_05_2021,5.0,P.H. EST PARMI NOUS,6ec7ece83154,-84.0
25_05_2021,5.0,eduroam,3890a5503e61,-84.0
25_05_2021,5.0,telephone,3890a5503e62,-84.0
25_05_2021,5.0,eduroam,3890a5600b41,-84.0
25_05_2021,5.0,uha,3890a5505380,-85.0
25_05_2021,5.0,uha,3890a5503e60,-85.0
25_05_2021,5.0,telephone,3890a5600b42,-85.0
25_05_2021,5.0,uha,3890a5600b40,-85.0
25_05_2021,5.0,eduroam,3890a5505381,-86.0
25_05_2021,5.0,telephone,3890a5505382,-86.0
25_05_2021,5.0,uha,3890a5573840,-93.0
25_05_2021,5.0,uha,3890a549a1e0,-94.0
25_05_2021,5.0,telephone,3890a549a1e2,-98.0
25_05_2021,5.0,uha,3890a54ca360,-57.0
25_05_2021,5.0,eduroam,3890a54ca361,-57.0
25_05_2021,5.0,telephone,3890a54ca362,-57.0
25_05_2021,5.0,uha,3890a5503e60,-81.0
25_05_2021,5.0,eduroam,3890a5503e61,-82.0
25_05_2021,5.0,telephone,3890a5503e62,-82.0
25_05_2021,5.0,telephone,3890a5505382,-84.0
25_05_2021,5.0,uha,3890a5600b40,-85.0
25_05_2021,5.0,eduroam,3890a5600b41,-85.0
25_05_2021,5.0,telephone,3890a5600b42,-85.0
25_05_2021,5.0,P.H. EST PARMI NOUS,6ec7ece83154,-85.0
25_05_2021,5.0,uha,3890a5505380,-88.0
25_05_2021,5.0,eduroam,3890a5573841,-89.0
25_05_2021,5.0,eduroam,3890a5505381,-90.0
25_05_2021,5.0,uha,3890a5573840,-91.0
25_05_2021,5.0,telephone,3890a5573842,-92.0
25_05_2021,5.0,eduroam,3890a5298a01,-94.0
25_05_2021,5.0,eduroam,3890a549a1e1,-94.0
25_05_2021,5.0,telephone,3890a549a1e2,-94.0
25_05_2021,5.0,uha,3890a549a1e0,-96.0
25_05_2021,5.0,uha,3890a54ca360,-55.0
25_05_2021,5.0,eduroam,3890a54ca361,-55.0
25_05_2021,5.0,telephone,3890a54ca362,-56.0
25_05_2021,5.0,eduroam,3890a5503e61,-80.0
25_05_2021,5.0,telephone,3890a5503e62,-80.0
25_05_2021,5.0,uha,3890a5505380,-81.0
25_05_2021,5.0,eduroam,3890a5505381,-81.0
25_05_2021,5.0,telephone,3890a5505382,-82.0
25_05_2021,5.0,uha,3890a5503e60,-86.0
25_05_2021,5.0,P.H. EST PARMI NOUS,6ec7ece83154,-86.0
25_05_2021,5.0,uha,3890a5600b40,-86.0
25_05_2021,5.0,eduroam,3890a5600b41,-86.0
25_05_2021,5.0,uha,3890a5573840,-88.0
25_05_2021,5.0,telephone,3890a5600b42,-88.0
25_05_2021,5.0,telephone,3890a5573842,-88.0
25_05_2021,5.0,uha,3890a549a1e0,-93.0
25_05_2021,5.0,eduroam,3890a549a1e1,-95.0
25_05_2021,5.0,telephone,3890a549a1e2,-97.0
25_05_2021,5.1,uha,3890a54ca360,-60.0
25_05_2021,5.1,eduroam,3890a54ca361,-60.0
25_05_2021,5.1,telephone,3890a54ca362,-60.0
25_05_2021,5.1,uha,3890a5505380,-82.0
25_05_2021,5.1,eduroam,3890a5505381,-82.0
25_05_2021,5.1,telephone,3890a5505382,-83.0
25_05_2021,5.1,P.H. EST PARMI NOUS,6ec7ece83154,-91.0
25_05_2021,5.1,uha,3890a5573840,-92.0
25_05_2021,5.1,uha,3890a5298a00,-94.0
25_05_2021,5.1,telephone,3890a5573842,-94.0
25_05_2021,5.1,eduroam,3890a5298a01,-95.0
25_05_2021,5.1,telephone,3890a5298a02,-95.0
25_05_2021,5.1,eduroam,3890a5573841,-95.0
25_05_2021,5.1,uha,3890a54ca360,-60.0
25_05_2021,5.1,eduroam,3890a54ca361,-60.0
25_05_2021,5.1,telephone,3890a54ca362,-61.0
25_05_2021,5.1,telephone,3890a5505382,-83.0
25_05_2021,5.1,uha,3890a5505380,-83.0
25_05_2021,5.1,eduroam,3890a5505381,-83.0
25_05_2021,5.1,uha,3890a5573840,-90.0
25_05_2021,5.1,P.H. EST PARMI NOUS,6ec7ece83154,-91.0
25_05_2021,5.1,eduroam,3890a5573841,-92.0
25_05_2021,5.1,uha,3890a5298a00,-93.0
25_05_2021,5.1,eduroam,3890a5298a01,-94.0
25_05_2021,5.1,telephone,3890a5298a02,-95.0
25_05_2021,5.1,uha,3890a54ca360,-63.0
25_05_2021,5.1,eduroam,3890a54ca361,-63.0
25_05_2021,5.1,telephone,3890a54ca362,-63.0
25_05_2021,5.1,eduroam,3890a5505381,-82.0
25_05_2021,5.1,uha,3890a5505380,-84.0
25_05_2021,5.1,telephone,3890a5505382,-87.0
25_05_2021,5.1,telephone,3890a5600b42,-88.0
25_05_2021,5.1,uha,3890a5600b40,-88.0
25_05_2021,5.1,P.H. EST PARMI NOUS,6ec7ece83154,-90.0
25_05_2021,5.1,uha,3890a5503e60,-91.0
25_05_2021,5.1,eduroam,3890a5600b41,-91.0
25_05_2021,5.1,uha,3890a5298a00,-92.0
25_05_2021,5.1,eduroam,3890a5298a01,-93.0
25_05_2021,5.1,telephone,3890a5298a02,-93.0
25_05_2021,5.1,uha,3890a5573840,-94.0
25_05_2021,5.1,telephone,3890a5573842,-94.0
25_05_2021,5.1,telephone,3890a5503e62,-94.0
25_05_2021,5.1,eduroam,3890a5503e61,-95.0
25_05_2021,5.1,eduroam,3890a54ca361,-60.0
25_05_2021,5.1,telephone,3890a54ca362,-60.0
25_05_2021,5.1,uha,3890a54ca360,-61.0
25_05_2021,5.1,eduroam,3890a5505381,-84.0
25_05_2021,5.1,telephone,3890a5505382,-84.0
25_05_2021,5.1,uha,3890a5505380,-85.0
25_05_2021,5.1,P.H. EST PARMI NOUS,6ec7ece83154,-89.0
25_05_2021,5.1,telephone,3890a5573842,-91.0
25_05_2021,5.1,uha,3890a5573840,-93.0
25_05_2021,5.1,eduroam,3890a5573841,-93.0
25_05_2021,5.1,telephone,3890a5503e62,-93.0
25_05_2021,5.1,eduroam,3890a5298a01,-94.0
25_05_2021,5.1,telephone,3890a5298a02,-95.0
25_05_2021,5.1,uha,3890a5298a00,-96.0
25_05_2021,5.1,uha,3890a54ca360,-58.0
25_05_2021,5.1,eduroam,3890a54ca361,-58.0
25_05_2021,5.1,telephone,3890a54ca362,-60.0
25_05_2021,5.1,uha,3890a5505380,-83.0
25_05_2021,5.1,telephone,3890a5505382,-83.0
25_05_2021,5.1,eduroam,3890a5505381,-84.0
25_05_2021,5.1,eduroam,3890a5600b41,-90.0
25_05_2021,5.1,telephone,3890a5298a02,-92.0
25_05_2021,5.1,uha,3890a5600b40,-92.0
25_05_2021,5.1,uha,3890a5298a00,-93.0
25_05_2021,5.1,uha,3890a5573840,-94.0
25_05_2021,5.1,eduroam,3890a5573841,-94.0
25_05_2021,5.1,telephone,3890a5573842,-94.0
25_05_2021,5.1,eduroam,3890a5298a01,-96.0
25_05_2021,5.1,eduroam,3890a54ca361,-69.0
25_05_2021,5.1,uha,3890a54ca360,-70.0
25_05_2021,5.1,telephone,3890a54ca362,-71.0
25_05_2021,5.1,uha,3890a5505380,-82.0
25_05_2021,5.1,telephone,3890a5505382,-84.0
25_05_2021,5.1,eduroam,3890a5505381,-85.0
25_05_2021,5.1,uha,3890a5600b40,-90.0
25_05_2021,5.1,telephone,3890a5600b42,-90.0
25_05_2021,5.1,eduroam,3890a5600b41,-91.0
25_05_2021,5.1,telephone,3890a5298a02,-92.0
25_05_2021,5.1,telephone,3890a5573842,-92.0
25_05_2021,5.1,eduroam,3890a5573841,-92.0
25_05_2021,5.1,eduroam,3890a5503e61,-93.0
25_05_2021,5.1,uha,3890a5298a00,-94.0
25_05_2021,5.1,uha,3890a5503e60,-94.0
25_05_2021,5.1,telephone,3890a5503e62,-94.0
25_05_2021,5.1,eduroam,3890a5298a01,-95.0
25_05_2021,5.1,uha,3890a5573840,-95.0
25_05_2021,5.1,uha,3890a54ca360,-62.0
25_05_2021,5.1,eduroam,3890a54ca361,-62.0
25_05_2021,5.1,telephone,3890a54ca362,-62.0
25_05_2021,5.1,uha,3890a5505380,-82.0
25_05_2021,5.1,telephone,3890a5505382,-82.0
25_05_2021,5.1,eduroam,3890a5505381,-82.0
25_05_2021,5.1,P.H. EST PARMI NOUS,6ec7ece83154,-87.0
25_05_2021,5.1,uha,3890a5600b40,-90.0
25_05_2021,5.1,eduroam,3890a5600b41,-90.0
25_05_2021,5.1,telephone,3890a5600b42,-90.0
25_05_2021,5.1,uha,3890a5573840,-93.0
25_05_2021,5.1,eduroam,3890a5298a01,-93.0
25_05_2021,5.1,eduroam,3890a5573841,-94.0
25_05_2021,5.1,uha,3890a5298a00,-95.0
25_05_2021,5.1,eduroam,3890a5503e61,-95.0
25_05_2021,5.1,telephone,3890a5298a02,-96.0
25_05_2021,5.2,eduroam,3890a54ca361,-66.0
25_05_2021,5.2,uha,3890a54ca360,-67.0
25_05_2021,5.2,telephone,3890a54ca362,-67.0
25_05_2021,5.2,uha,3890a54ca360,-66.0
25_05_2021,5.2,eduroam,3890a54ca361,-66.0
25_05_2021,5.2,telephone,3890a54ca362,-66.0
25_05_2021,5.2,eduroam,3890a54ca361,-66.0
25_05_2021,5.2,uha,3890a54ca360,-67.0
25_05_2021,5.2,telephone,3890a54ca362,-68.0
25_05_2021,5.2,uha,3890a54ca360,-64.0
25_05_2021,5.2,eduroam,3890a54ca361,-64.0
25_05_2021,5.2,telephone,3890a54ca362,-64.0
25_05_2021,5.2,eduroam,3890a54ca361,-64.0
25_05_2021,5.2,telephone,3890a54ca362,-64.0
25_05_2021,5.2,uha,3890a54ca360,-64.0
25_05_2021,5.2,uha,3890a54ca360,-65.0
25_05_2021,5.2,telephone,3890a54ca362,-65.0
25_05_2021,5.2,eduroam,3890a54ca361,-66.0
25_05_2021,5.2,uha,3890a54ca360,-64.0
25_05_2021,5.2,eduroam,3890a54ca361,-64.0
25_05_2021,5.2,telephone,3890a54ca362,-64.0
25_05_2021,5.2,eduroam,3890a54ca361,-64.0
25_05_2021,5.2,uha,3890a54ca360,-65.0
25_05_2021,5.2,telephone,3890a54ca362,-65.0
25_05_2021,5.2,uha,3890a54ca360,-63.0
25_05_2021,5.2,eduroam,3890a54ca361,-63.0
25_05_2021,5.2,telephone,3890a54ca362,-63.0
25_05_2021,5.2,uha,3890a54ca360,-66.0
25_05_2021,5.2,eduroam,3890a54ca361,-66.0
25_05_2021,5.2,telephone,3890a54ca362,-66.0
25_05_2021,5.2,telephone,3890a54ca362,-64.0
25_05_2021,5.2,uha,3890a54ca360,-65.0
25_05_2021,5.2,eduroam,3890a54ca361,-65.0
25_05_2021,5.2,uha,3890a54ca360,-62.0
25_05_2021,5.2,eduroam,3890a54ca361,-63.0
25_05_2021,5.2,telephone,3890a54ca362,-63.0
25_05_2021,5.2,telephone,3890a54ca362,-65.0
25_05_2021,5.2,uha,3890a54ca360,-66.0
25_05_2021,5.2,eduroam,3890a54ca361,-66.0
25_05_2021,5.2,uha,3890a54ca360,-65.0
25_05_2021,5.2,eduroam,3890a54ca361,-65.0
25_05_2021,5.2,telephone,3890a54ca362,-65.0
25_05_2021,5.2,uha,3890a54ca360,-65.0
25_05_2021,5.2,eduroam,3890a54ca361,-66.0
25_05_2021,5.2,telephone,3890a54ca362,-66.0
25_05_2021,5.2,eduroam,3890a54ca361,-66.0
25_05_2021,5.2,uha,3890a54ca360,-67.0
25_05_2021,5.2,telephone,3890a54ca362,-67.0
25_05_2021,5.2,uha,3890a54ca360,-65.0
25_05_2021,5.2,eduroam,3890a54ca361,-65.0
25_05_2021,5.2,telephone,3890a54ca362,-65.0
25_05_2021,5.2,uha,3890a54ca360,-64.0
25_05_2021,5.2,telephone,3890a54ca362,-64.0
25_05_2021,5.2,eduroam,3890a54ca361,-64.0
25_05_2021,5.2,eduroam,3890a54ca361,-63.0
25_05_2021,5.2,telephone,3890a54ca362,-63.0
25_05_2021,5.2,uha,3890a54ca360,-64.0
25_05_2021,5.2,telephone,3890a54ca362,-63.0
25_05_2021,5.2,uha,3890a54ca360,-64.0
